Index,Date,Temperature F,Precipitation,Wind Speed (mph),Dew Point F,Sea Level Pressure (mBARs)
3051,9/5/15,88.2,0,13.69,73.3,1003.7
3052,10/5/15,89.7,0,16.46,73,1003.5
3053,11/5/15,90.6,0,14.27,73.8,1004.7
3054,12/5/15,88.6,0,9.21,70,1005
3055,13/5/15,89.8,0,4.72,71.2,1004.9
3056,14/5/15,90.4,0,8.06,71.6,1006.5
3057,15/5/15,95.6,0,16.11,67.1,1005.7
3058,16/5/15,92.2,0,21.86,72.1,1001.8
3059,17/5/15,90.9,0,28.54,73.5,1000.6
3060,18/5/15,91.4,0,26.24,75.8,1001.9
3061,19/5/15,90.5,0,20.37,75.9,1003.1
3062,20/5/15,92.5,0,18.07,76.8,1003.4
3063,21/5/15,95.2,0,16.57,71.9,1003.4
3064,22/5/15,93.5,0,23.02,68.4,1001.8
3065,23/5/15,95.4,0,18.18,69.1,1000.3
3066,24/5/15,95.9,0,13.69,70.9,1001.1
3067,25/5/15,92.7,0,17.15,73.5,1002
3068,26/5/15,91.4,0,17.72,76.2,1003
3069,27/5/15,91.2,0,19.79,73.1,1002.5
3070,28/5/15,91.6,0,17.61,74.5,1002.1
3071,29/5/15,91.3,0,12.2,69.6,1003.8
3072,30/5/15,92,0,11.97,74.1,1004.1
3073,31/5/15,90.8,0,17.61,77.7,1000.9
3074,1/6/15,89.7,0,18.64,78.5,998.3
3075,2/6/15,90.9,0,8.52,78.5,1002.4
3076,3/6/15,85.7,0,7.36,69.4,1005.2
3077,4/6/15,85.3,3.23,1.15,67.2,1006.1
3078,5/6/15,91.7,0,3.45,65.1,1005.3
3079,6/6/15,91.8,0,9.67,70.6,1002.7
3080,7/6/15,92,0,15.88,74.3,1001.2
3081,8/6/15,89.8,0,13.12,74.7,1002.4
3082,9/6/15,90.3,0.111379310344828,13,73.1,1002.8
3083,10/6/15,90,0,13.69,74.1,1002.4
3084,11/6/15,90.1,0,16.69,74,1003
3085,12/6/15,90.6,0,22.79,74.8,999.344827586207
3086,13/6/15,91.3,0,29.92,74,999.2
3087,14/6/15,89.4,0,33.26,76,998.1
3088,15/6/15,90.8,0,26.24,75.1,998.4
3089,16/6/15,92,0,10.7,75.1,998.9
3090,17/6/15,94.5,0,6.9,74.1,998.9
3091,18/6/15,96.2,0,5.75,74.7,998.4
3092,19/6/15,96.6,0,13.69,74.6,997.2
3093,20/6/15,99.2,0,12.43,74.3,994.5
3094,21/6/15,95.8,0,2.88,74.6,995
3095,22/6/15,95.7,0,8.63,74.7,994.2
3096,23/6/15,97.2,0,8.86,75,993.5
3097,24/6/15,93.6,0,12.2,78.9,994
3098,25/6/15,92.3,0,13.35,79.6,994.4
3099,26/6/15,92.2,0,20.37,79.5,995
3100,27/6/15,92.4,0,21.06,78,997.2
3101,28/6/15,92.3,0,19.33,79.8,1000.4
3102,29/6/15,93.2,0,20.25,77.9,1001.3
3103,30/6/15,90.7,0,22.21,76.2,1000.6
3104,1/7/15,90.9,0,20.6,75.7,1002.1
3105,2/7/15,90.7,0,29.81,75.6,1002.6
3106,3/7/15,90.3,0,35.67,74.7,1002
3107,4/7/15,89.1,0,37.06,75.8,1000.6
3108,5/7/15,88.8,0,35.67,77.5,997.2
3109,6/7/15,91.5,0,32.68,78.7,994
3110,7/7/15,91,0,25.89,79.7,995.7
3111,8/7/15,90.4,0,18.3,77.2,999.8
3112,9/7/15,90.1,0,30.04,75.5,998.8
3113,10/7/15,90.2,0,32.8,76.6,995
3114,11/7/15,91.5,0,16.46,78.7,997.9
3115,12/7/15,91,0,15.77,78.3,1001.5
3116,13/7/15,90.1,0,15.88,76.8,1002.2
3117,14/7/15,89.6,0,26.81,76.1,1000
3118,15/7/15,89.2,0,30.38,75.9,996.4
3119,16/7/15,91.2,0,28.19,78.1,992.4
3120,17/7/15,90.8,0,27.85,77.8,994.7
3121,18/7/15,90.6,0,17.49,77.5,998
3122,19/7/15,89.1,0,17.72,76.4,998.1
3123,20/7/15,90.7,0,17.15,75.9,997.6
3124,21/7/15,90.4,0,14.27,77,998.9
3125,22/7/15,88.8,0,10.01,77.7,999.9
3126,23/7/15,87.2,0,5.41,79.3,1000.3
3127,24/7/15,91.4,0,7.48,76.3,1000.8
3128,25/7/15,89.7,0,17.38,78.7,999.2
3129,26/7/15,85.4,0,19.68,76.6,998.1
3130,27/7/15,81.6,1.14,15.19,76.7,997.6
3131,28/7/15,82.4,2.24,19.91,76.9,997
3132,29/7/15,85.1,0.58,20.02,77,999.2
3133,30/7/15,85.5,0,20.94,75.8,999.5
3134,31/7/15,85.7,0,20.94,74.3,999.2
3135,1/8/15,86.2,0,32.45,73.8,1000.5
3136,2/8/15,86.7,0,30.84,73.1,1003.4
3137,3/8/15,87.1,0,19.68,73.5,1003.2
3138,4/8/15,88.2,0,20.6,73.6,1000.8
3139,5/8/15,84.9,0,17.49,73.6,998.8
3140,6/8/15,86.2,0,18.3,74.8,998.2
3141,7/8/15,86.2,0,20.6,75.2,999.7
3142,8/8/15,86.2,0,16.8,75.6,1000.4
3143,9/8/15,86.2,0,17.49,74.8,999.4
3144,10/8/15,86.3,0,13.92,73.9,1000
3145,11/8/15,86.5,0,11.97,75,1002.8
3146,12/8/15,87.6,0,14.04,74.4,1004.1
3147,13/8/15,88.2,0,16.57,76.6,1002.6
3148,14/8/15,87.3,0,16.57,77.3,1001.6
3149,15/8/15,88.2,0,19.1,76.8,1002.7
3150,16/8/15,87.8,0,20.6,76.6,1003.1
3151,17/8/15,89.1,0,21.98,76.1,1002.6
3152,18/8/15,87.8,0,18.99,73.5,1003.4
3153,19/8/15,86.7,0,25.09,73.7,1003.8
3154,20/8/15,86.5,0,33.03,73.8,1002.4
3155,21/8/15,86.6,0,34.98,73.9,1001.77
3156,22/8/15,85.8,0,29,75.7,1001.3
3157,23/8/15,85.6,0,21.52,75.3,1001.6
3158,24/8/15,86.3,0,18.53,74.6,1000.3
3159,25/8/15,86.9,0,24.05,73.8,1000.3
3160,26/8/15,86.3,0,27.96,74.5,1002.1
3161,27/8/15,86.4,0,21.75,75.6,1002
3162,28/8/15,85.8,0,16.23,75.9,1003.8
3163,29/8/15,86.7,0,23.36,76,1002.9
3164,30/8/15,86.5,0,22.67,76.3,1002.3
3165,31/8/15,85.5,0,20.6,74.4,1003
3166,1/9/15,85.1,0,19.79,73,1003
3167,2/9/15,84.2,0,19.22,71.8,1003.2
3168,3/9/15,84.7,0,15.77,72.2,1005.8
3169,4/9/15,85.3,0,10.36,71.5,1009.6
3170,5/9/15,85.2,0,14.27,71.6,1008.4
3171,6/9/15,86.3,0,18.41,73.5,1005.68928571429
3172,7/9/15,86.3,0,18.53,73.7,1006
3173,8/9/15,85.5,0,13.81,74.2,1007.1
3174,9/9/15,87,0,10.82,74.3,1007.2
3175,10/9/15,86.3,0,9.44,74,1007.7
3176,11/9/15,88.9,0,8.06,72.9,1007.6
3177,12/9/15,90.1,0,10.59,71.5,1006.3
3178,13/9/15,87,0,15.31,73.5,1007
3179,14/9/15,86.6206896551724,0,12.3579310344828,71.9,1005.68928571429
3180,15/9/15,87,0,14.85,75.9,1003.6
3181,16/9/15,86.3,0,14.04,75,1003.8
3182,17/9/15,87,0,5.98,75.2,1004.5
3183,18/9/15,90.1,0,7.83,70.9,1003.9
3184,19/9/15,94.9,0,12.43,68.8,1001.6
3185,20/9/15,88.7,0,10.24,74.5,1000.4
3186,21/9/15,86.5,0,8.29,72.5,1001.2
3187,22/9/15,86.6,0,8.86,69.6,1002.9
3188,23/9/15,84.7,0,10.01,71,1005.8
3189,24/9/15,85.3,0,14.61,71.8,1005.5
3190,25/9/15,84,0,20.37,72.1,1004
3191,26/9/15,85.3,0,17.03,72,1005.5
3192,27/9/15,85.7,0,11.74,72.4,1007
3193,28/9/15,85.9,0,8.86,71.8,1008.3
3194,29/9/15,84.7,0,6.33,63.4,1010.3
3195,30/9/15,87.4,0,2.53,60.5,1012.1
3196,1/10/15,91.1,0,0.35,60.6,1011.6
3197,2/10/15,91.8,0,4.14,56.7,1010.7
3198,3/10/15,92,0,12.08,55.2,1008.4
3199,4/10/15,86.3,0,14.38,74.6,1007.9
3200,5/10/15,85.4,0,8.52,74.2,1008.9
3201,6/10/15,86.5,0,9.78,73.3,1008.9
3202,7/10/15,86.8,0,7.71,73.4,1009.4
3203,8/10/15,88.3,0,5.18,68.4,1008.4
3204,9/10/15,86.8,0,12.08,71.7,1005.4
3205,10/10/15,85.5,0,20.37,74.1,1005.1
3206,11/10/15,85.7,0,13.23,74.7,1008.1
3207,12/10/15,85.1,0,11.85,73.1,1010.2
3208,13/10/15,85.6,0,11.16,69.1,1010.7
3209,14/10/15,86,0,11.74,66.8,1011.5
3210,15/10/15,87.9,0,4.6,68.1,1011.6
3211,16/10/15,82.6,0,3.68,72,1012.8
3212,17/10/15,87.3,0,3.68,68.5,1012.1
3213,18/10/15,85.7,0,6.21,65.5,1012
3214,19/10/15,85.6,0,9.21,68.8,1011.3
3215,20/10/15,86.4,0.04,1.38,67.3,1010
3216,21/10/15,85.8,0,5.75,65.8,1010.2
3217,22/10/15,86.9,0,1.15,62,1011.9
3218,23/10/15,86.8,0,8.06,61.3,1010.8
3219,24/10/15,84.9,0,10.01,68.4,1009.2
3220,25/10/15,84.7,0,7.13,72.6,1010.1
3221,26/10/15,79.8,0,15.08,63.4,1014.1
3222,27/10/15,78.6,0,10.24,63.6,1014.6
3223,28/10/15,79.2,0,14.38,57,1014.9
3224,29/10/15,78,0,8.63,48.4,1014.9
3225,30/10/15,79.4,0,6.67,51.2,1014.9
3226,31/10/15,79.9,0,6.33,54.2,1014
3227,1/11/15,79.8,0,10.01,54.5,1013.7
3228,2/11/15,80.3,0,10.13,56.8,1014.32916666667
3229,3/11/15,80.7,0,5.41,57.9,1013
3230,4/11/15,81.4,0,7.83,61.2,1014.32916666667
3231,5/11/15,80.5,0,6.79,53.5,1011.6
3232,6/11/15,76.2,0,2.99,48.6,1012.9
3233,7/11/15,74.2,0,2.3,51.4,1013.8
3234,8/11/15,75.8,0,0.81,47.9,1014.8
3235,9/11/15,77.4,0,4.49,48.6,1014.2
3236,10/11/15,77,0,6.21,53.4,1014.32916666667
3237,11/11/15,77.4,0,5.75,56.9,1014.8
3238,12/11/15,77.4,0,2.3,59.5,1015
3239,13/11/15,81.4,0,6.44,62,1014.32916666667
3240,14/11/15,76.9,0,1.73,63,1011.5
3241,15/11/15,76.9,0,2.88,63.9,1012.2
3242,16/11/15,77.9,0,7.13,59.5,1014
3243,17/11/15,70.4,0,0.58,54.6,1014.32916666667
3244,18/11/15,77.4,0,3.11,45,1014.7
3245,19/11/15,73.4,0,4.26,44.7,1015.9
3246,20/11/15,73.8,0,9.44,47.7,1014.5
3247,21/11/15,75.3,0,10.01,47.7,1013.5
3248,22/11/15,75.3,0,9.9,51.5,1014.32916666667
3249,23/11/15,75.3,0,9.44,51,1014.4
3250,24/11/15,74,0,12.31,52.5,1015.4
3251,25/11/15,72.8,0,9.21,50.9,1015.2
3252,26/11/15,71.4,0,4.6,40.4,1015.7
3253,27/11/15,68.2,0,0.92,39.6,1013.8
3254,28/11/15,69.8,0,6.56,42,1015.1
3255,29/11/15,70.3,0,9.67,44.1,1017.5
3256,30/11/15,71.9,0,9.44,49,1016.7
3257,1/12/15,71.1,0,0.81,47.8,1015.8
3258,2/12/15,69.9,0,0,47.6,1015.9
3259,3/12/15,68.4,0,0.92,46.6,1016.7
3260,4/12/15,71.7,0,7.36,51.5,1013.4
3261,5/12/15,68.4,0,2.53,55.9,1016.57857142857
3262,6/12/15,69.1,0,1.96,55.4,1014.9
3263,7/12/15,70.6,0,0.69,52.8,1015.2
3264,8/12/15,68.6,0,3.57,53.7,1013.9
3265,9/12/15,72.5,0,3.45,56.7,1012.7
3266,10/12/15,64.5,0,6.79,43,1014.7
3267,11/12/15,62.1,0,3.22,41.3,1013.5
3268,12/12/15,61.2,0,5.52,36.2,1014.3
3269,13/12/15,61.1,0,1.73,37.5,1015.5
3270,14/12/15,60.4,0,8.4,37.5,1016.57857142857
3271,15/12/15,62.6,0,0.92,38.3,1015.6
3272,16/12/15,64.9,0,2.88,46.6,1012.7
3273,17/12/15,65.3,0,11.62,40.2,1017
3274,18/12/15,64.3,0,5.98,38.3,1019.1
3275,19/12/15,63.7,0,0.58,38.8,1017.7
3276,20/12/15,63.2,0,3.91,42.3,1017.2
3277,21/12/15,62.5,0,1.15,44.4,1016.8
3278,22/12/15,63.6,0,0.58,46.7,1018.7
3279,23/12/15,63,0,9.09,38.7,1021.3
3280,24/12/15,61.1,0,4.83,38.8,1016.57857142857
3281,25/12/15,61,0,0.92,40,1019.6
3282,26/12/15,63,0,2.65,40.3,1020.1
3283,27/12/15,66.7,0,0.35,43.6,1020.4
3284,28/12/15,68,0,5.75,45.6,1021
3285,29/12/15,68.8,0,1.96,48,1017.4
3286,30/12/15,69.3,0,3.34,50.7,1015.2
3287,31/12/15,66.8,0,13.35,51,1017.9
3288,1/1/16,66.9,0,2.88,48.2,1019.5
3289,2/1/16,67.5,0,1.15,46.7,1019.6
3290,3/1/16,69.7,0,5.06,49.3,1017.2
3291,4/1/16,71.8,0,7.94,57.8,1015.96333333333
3292,5/1/16,67.7,0,9.9,54.8,1015.7
3293,6/1/16,67.3,0,2.88,54.8,1016.3
3294,7/1/16,67.1,0,8.86,55.9,1018.1
3295,8/1/16,67.3,0,1.15,53.3,1018.4
3296,9/1/16,69.2,0,5.98,53.5,1014.7
3297,10/1/16,69.6,0,8.86,58.1,1014.7
3298,11/1/16,70.3,0,1.96,59.2,1015.4
3299,12/1/16,68.4,0,6.33,54.4,1014.4
3300,13/1/16,65.2,0,5.87,46.7,1015.4
3301,14/1/16,64.8,0,2.65,46.6,1015.1
3302,15/1/16,64.1,0,2.65,47.1,1015.8
3303,16/1/16,68.5,0,2.99,48.2,1013.6
3304,17/1/16,67.6,0,4.6,56.3,1011.7
3305,18/1/16,66.1,0,10.59,52.2,1011.8
3306,19/1/16,65.4,0,9.21,50.8,1016.5
3307,20/1/16,64.2,0,3.91,48.6,1018.7
3308,21/1/16,67.9,0,8.63,49.4,1017.7
3309,22/1/16,67,0,1.73,51.6,1016.4
3310,23/1/16,62.3,0,7.94,50.4,1019
3311,24/1/16,61.3,0,3.8,50.4,1018
3312,25/1/16,64.7,0,1.5,53.4,1014.7
3313,26/1/16,63.2,0,5.41,50.1,1013.6
3314,27/1/16,60.9,0,6.79,48.4,1015.5
3315,28/1/16,67.9,0,5.18,50.6,1014.7
3316,29/1/16,72.7,0,8.75,59.8,1015
3317,30/1/16,70.2,0,0.92,55.6,1015.7
3318,31/1/16,68.7,0,7.25,51.3,1016
3319,1/2/16,66,0,5.41,41.4,1014.77083333333
3320,2/2/16,65.7,0,1.15,42.7,1017.5
3321,3/2/16,66.1,0,2.53,40.1,1017.7
3322,4/2/16,67.6,0,0.23,37.6,1016.1
3323,5/2/16,67.9,0,1.61,43.7,1013.6
3324,6/2/16,65.8,0,4.49,43.4,1011.9
3325,7/2/16,68.3,0,0.58,38.3,1015
3326,8/2/16,69.9,0,0.92,37.2,1014.77083333333
3327,9/2/16,70,0,4.03,39.4,1012.9
3328,10/2/16,70.3,0,8.29,49.8,1010
3329,11/2/16,67,0,3.91,33.6,1011.6
3330,12/2/16,63.6,0,10.59,41.7,1012.6
3331,13/2/16,64.2,0,5.75,42.7,1015.7
3332,14/2/16,64.5,0,3.57,42,1017.2
3333,15/2/16,67.5,0,5.52,37,1014.77083333333
3334,16/2/16,67.9,0,13.46,37.1,1018.5
3335,17/2/16,68.1,0,20.02,37.4,1017.4
3336,18/2/16,68.7,0,21.63,40.1,1014.3
3337,19/2/16,70.5,0,8.29,45.7,1014.7
3338,20/2/16,69.1,0,3.57,46,1014.77083333333
3339,21/2/16,73.9,0,0.92,37.8,1016.3
3340,22/2/16,74.7,0,1.73,35.7,1016.1
3341,23/2/16,76.8,0,1.61,42.3,1014.3
3342,24/2/16,76.4,0,2.88,45.7,1011.6
3343,25/2/16,76.2,0,1.5,49.4,1012.9
3344,26/2/16,78.1,0,10.7,50.8,1016.1
3345,27/2/16,78.9,0,4.72,48.5,1014.77083333333
3346,28/2/16,79,0,1.73,51.8,1015.4
3347,29/2/16,78.3,0,0.58,53.9,1015.1
3348,1/3/16,77.8,0,7.48,60.2,1013.6
3349,2/3/16,77.9,0,6.21,61,1012.3
3350,3/3/16,79,0,4.03,58.1,1015.1
3351,4/3/16,77.9,0,3.68,54.9,1012
3352,5/3/16,78.4,0,2.3,51.8,1010.4
3353,6/3/16,76.2,0,7.48,56.7,1012.5
3354,7/3/16,73.9,0,5.98,56.4,1014.6
3355,8/3/16,77.8,0,2.3,54.3,1012.4
3356,9/3/16,77.7,0,7.02,59.3,1011.5
3357,10/3/16,79,0,12.66,62.2,1012
3358,11/3/16,79.4,0,12.08,63.8,1011.6
3359,12/3/16,78.2,0,11.39,53.6,1009.4
3360,13/3/16,75.7,0,5.41,61.1,1009.3
3361,14/3/16,78.6,0,3.34,57.8,1011.7
3362,15/3/16,81.1,0,1.96,56.2,1012
3363,16/3/16,81.2,0,14.15,60.6,1011.2
3364,17/3/16,81.3,0,17.26,68.1,1008.7
3365,18/3/16,81.6,0,6.56,63.3,1008.9
3366,19/3/16,82.5,0,16.57,58.6,1008.5
3367,20/3/16,81.4,0,7.83,54.5,1009.9
3368,21/3/16,84,0,4.26,51.8,1012
3369,22/3/16,84.2,0,1.15,50.5,1011.7
3370,23/3/16,83.1,0,6.21,55.4,1009.2
3371,24/3/16,85.6,0,9.09,56,1011.3
3372,25/3/16,81,0,12.43,58.7,1012.8
3373,26/3/16,83.1,0,9.44,55.3,1015.5
3374,27/3/16,83.2,0,1.73,47.7,1013.8
3375,28/3/16,84.3,0,6.44,42.8,1012
3376,29/3/16,79.9,0,11.51,50.1,1009.8
3377,30/3/16,82.8,0,13.35,67,1010.2
3378,31/3/16,84.6,0,16.8,67.1,1008.5
3379,1/4/16,84.9,0,10.59,68.4,1007.5
3380,2/4/16,85.6,0,14.38,66.1,1007.3
3381,3/4/16,83.7,0,13.12,63.4,1009.4
3382,4/4/16,83.5,0,7.94,61.9,1008.6
3383,5/4/16,81.5,0,13.92,58.5,1007.8
3384,6/4/16,79.4,0,9.44,61.5,1009
3385,7/4/16,82,0,4.6,61.8,1008.4
3386,8/4/16,82.9,0,3.45,57.1,1008.6
3387,9/4/16,81.4,0,6.33,59.8,1010.3
3388,10/4/16,81.8,0,9.55,60.6,1011.5
3389,11/4/16,85.1,0,6.44,61.8,1006.68214285714
3390,12/4/16,87.8,0,2.88,57.2,1008.6
3391,13/4/16,88.8,0,10.24,59.9,1006.8
3392,14/4/16,87.4,0,12.2,69,1005.3
3393,15/4/16,87.8,0,13.58,70.7,1005.3
3394,16/4/16,86.3,0,18.3,70.1,1003.7
3395,17/4/16,85.5,0,18.07,56.5,1003.2
3396,18/4/16,83,0,13.35,64.6,1005.4
3397,19/4/16,84.6,0,14.73,64.8,1006.5
3398,20/4/16,87.8,0,5.06,61,1009.7
3399,21/4/16,83.7,2.76,16.46,67.3,1006.68214285714
3400,22/4/16,88,0,8.06,55.6,1004.8
3401,23/4/16,88.4,0,7.13,49.6,1003.5
3402,24/4/16,88.1,0,10.59,58.6,1002.7
3403,25/4/16,87,0,13,66,1004
3404,26/4/16,91,0,8.52,54.1,1006.7
3405,27/4/16,88.2,0,5.29,58.2,1006.7
3406,28/4/16,92.5,0,9.78,60.8,1005.1
3407,29/4/16,89.8,0,15.88,69.4,1005.6
3408,30/4/16,90.7,0,15.54,69.8,1005.1
3409,1/5/16,92.6,0,12.66,66.6,1001.73214285714
3410,2/5/16,90.5,0,24.05,64.1,1003
3411,3/5/16,88.6,0,18.41,66.6,1003.9
3412,4/5/16,85.7,0,11.97,63.5,1001.73214285714
3413,5/5/16,88.7,0,7.71,64.4,1006.6
3414,6/5/16,88.9,0,12.89,68.1,1005.9
3415,7/5/16,88.5,0,16.11,73.6,1004.8
3416,8/5/16,87.8,0,20.14,73.9,1004.9
3417,9/5/16,89,0,20.37,75,1004.6
3418,10/5/16,89.6,0,19.1,74.8,1005.4
3419,11/5/16,92.2,0,16.46,71.6,1003.8
3420,12/5/16,93.7,0,14.38,68.2,1002.7
3421,13/5/16,95.5,0,15.54,66,1002.3
3422,14/5/16,93,0,17.26,67.1,1003.5
3423,15/5/16,91.6,0,18.87,72.1,1001.73214285714
3424,16/5/16,93.8,0,10.7,68.5,1001.4
3425,17/5/16,94.9,0,12.66,69.6,1000
3426,18/5/16,97.2,0,13.46,66.3,998.1
3427,19/5/16,95.6,0,16,74.1,997.1
3428,20/5/16,91.5,0,18.3,78.2,997.1
3429,21/5/16,93.2,0,28.77,76.4,997.8
3430,22/5/16,92.7,0,26.47,75.6,998.3
3431,23/5/16,91.6,0,30.15,71.2,999.9
3432,24/5/16,90.5,0,27.04,73.3,1000.8
3433,25/5/16,88.7,0,29.11,73.6,1000.2
3434,26/5/16,87.5,0,28.31,74.1,1000.9
3435,27/5/16,87.2,0,28.88,73,1002.8
3436,28/5/16,89.3,0,32.34,74.4,1001.6
3437,29/5/16,90,0,28.88,75.1,999.5
3438,30/5/16,90.4,0,32.11,73.9,999.2
3439,31/5/16,90,0,26.93,76.9,1002.4
3440,1/6/16,91.3,0,30.5,75.3,1002.2
3441,2/6/16,92.2,0,25.78,72.1,1003
3442,3/6/16,89.3,0,17.49,73.1,1004.1
3443,4/6/16,93.1,0,13.92,62.1,1003.3
3444,5/6/16,96.8,0,10.47,58,1002.3
3445,6/6/16,94.8,0,15.31,70,1000.6
3446,7/6/16,94.1,0,22.44,74.8,999.7
3447,8/6/16,91.7,0,23.82,76.3,998.3
3448,9/6/16,92.4,0,24.63,77.1,996.8
3449,10/6/16,91.5,0,26.12,76.5,997.8
3450,11/6/16,91.5,0,24.86,76.1,998.6
3451,12/6/16,90.7,0,26.93,75.5,998.6
3452,13/6/16,89.8,0,32.91,76.1,999.3
3453,14/6/16,89.2,0,35.1,75.4,998.2
3454,15/6/16,91,0,27.04,75.8,995.6
3455,16/6/16,94.7,0,17.03,69.6,996.1
3456,17/6/16,91,0,18.76,73.5,999
3457,18/6/16,91.9,0,15.88,71.4,1000.2
3458,19/6/16,93.5,0,10.82,72,999.8
3459,20/6/16,93,0,13.81,75.4,997.4
3460,21/6/16,90.5,0,21.17,76.7,996.4
3461,22/6/16,90.2,0.241724137931034,21.63,75.2,999.1
3462,23/6/16,91.6,0,10.24,73.9,1000.5
3463,24/6/16,92.4,0,13.58,73.8,999.3
3464,25/6/16,94.7,0,5.75,76.2,999.7
3465,26/6/16,94.7,0,3.11,76.4,998.8
3466,27/6/16,93.1,0,5.18,75.6,998.3
3467,28/6/16,89.6,0,2.88,78,999.3
3468,29/6/16,88.3,0.71,0,80.1,999.8
3469,30/6/16,90.8,6.3,3.68,80.5,998.4
3470,1/7/16,91.2,0,10.59,79,995.6
3471,2/7/16,91.4,0,17.61,78.6,994.2
3472,3/7/16,90,0,16,77.5,996.1
3473,4/7/16,90.9,0,21.63,77.8,997.9
3474,5/7/16,90.4,0,29,76.3,996.6
3475,6/7/16,90.2,0,35.67,77.5,995.9
3476,7/7/16,88,0,30.5,77.5,997.7
3477,8/7/16,89,0,21.17,77.8,996.9
3478,9/7/16,88.3,0,21.63,79.6,995.5
3479,10/7/16,89.6,0,11.74,80.9,995.7
3480,11/7/16,89.9,0,13.58,77.7,996.2
3481,12/7/16,89.4,0,11.85,77.6,997.7
3482,13/7/16,89.6,0,11.39,77.7,998.4
3483,14/7/16,89.8,0,14.73,77.1,998.2
3484,15/7/16,88.3,0,13.35,76.7,998.6
3485,16/7/16,87.3,0,15.31,77.8,998.1
3486,17/7/16,89.4,0,16.46,76,1000.3
3487,18/7/16,87,0,18.3,75.3,1000.9
3488,19/7/16,88.7,0,20.71,75.2,1001
3489,20/7/16,88.9,0,18.18,75.6,1000.4
3490,21/7/16,88.6,0,19.1,75.7,998.9
3491,22/7/16,88.1,0,17.15,76.4,998
3492,23/7/16,87.6,0,15.42,75.7,998.9
3493,24/7/16,89.6,0,9.9,73.9,1001.3
3494,25/7/16,90.4,0,9.9,74.5,1001.1
3495,26/7/16,89.8,0,13.92,75.5,1001.1
3496,27/7/16,88.9,0,16.69,75.2,998.373333333334
3497,28/7/16,87.4,0,11.16,75.7,1001.9
3498,29/7/16,89.9,0,13.58,75.3,999.6
3499,30/7/16,89.5,0,16.57,76.3,998.9
3500,31/7/16,87.3,0,19.22,76.9,999.6
3501,1/8/16,87.8,0,22.67,77.3,997.8
3502,2/8/16,89.6,0,15.19,77.5,995.1
3503,3/8/16,87.2,0,3.45,77.8,997.3
3504,4/8/16,86.1,1.04,2.3,79.2,998.6
3505,5/8/16,85,0,0.92,79.9,998
3506,6/8/16,80.5,2.76,4.03,79,998.3
3507,7/8/16,84.3,3.04,2.3,79.9,998.8
3508,8/8/16,85.4,0.21,9.44,80.3,1000
3509,9/8/16,86.5,0,12.77,78.6,998.8
3510,10/8/16,85.7,0,16,76.7,998.5
3511,11/8/16,86.2,0,15.65,76.4,1000.8
3512,12/8/16,86.1,0,16.69,75.4,1002.6
3513,13/8/16,86.6,0,16.23,75.4,1001.2
3514,14/8/16,86.6,0,23.25,74.8,1000.1
3515,15/8/16,86.3,0,22.9,74.6,998.9
3516,16/8/16,86.9,0,21.52,74.3,997.4
3517,17/8/16,86.4,0,16.46,74.7,997.7
3518,18/8/16,86.6,0,17.95,73.7,1000.1
3519,19/8/16,87.7,0,19.1,75.2,1000.5
3520,20/8/16,88.1,0,15.77,76.1,999
3521,21/8/16,88.4,0,10.47,77.2,999.7
3522,22/8/16,90.2,0,6.79,75.9,1000.8
3523,23/8/16,90.2,0,9.32,76.4,1000.6
3524,24/8/16,86,0,8.52,76.3,1001.2
3525,25/8/16,88.6,0,5.41,77.7,1001.7
3526,26/8/16,91.8,0,6.56,77,1003.1
3527,27/8/16,87.7,0,3.11,77.6,1003
3528,28/8/16,83.4,0.05,3.45,78.4,1005.1
3529,29/8/16,89.3,0.57,4.37,78.4,1002.9
3530,30/8/16,87.3,0,11.97,76.3,1000.9
3531,31/8/16,85.6,0,13.81,75,999.95
3532,1/9/16,85.3,0,10.13,74.3,1004.49285714286
3533,2/9/16,85.5,0,23.82,71.7,1003
3534,3/9/16,85.8,0,19.22,73.1,1001.8
3535,4/9/16,84.5,0,26.35,72.9,1003.2
3536,5/9/16,84.8,0,18.07,73.6,1004.3
3537,6/9/16,87,0,15.08,71.5,1004.49285714286
3538,7/9/16,83.9,0,19.45,72.5,1004.2
3539,8/9/16,86,0,22.56,70.4,1005.6
3540,9/9/16,85,0,19.22,72,1005.9
3541,10/9/16,84.4,0,20.71,72.1,1005
3542,11/9/16,83.9,0,20.37,72.6,1004
3543,12/9/16,84.4,0,15.42,73.6,1004.7
3544,13/9/16,85,0,10.59,72.3,1006.3
3545,14/9/16,87.8,0,6.9,71.5,1006.6
3546,15/9/16,87.8,0,5.41,72.9,1005.4
3547,16/9/16,89.9,0,10.13,74,1004.4
3548,17/9/16,87,0,9.44,74.6,1003.4
3549,18/9/16,89.4,0,10.36,73,1004
3550,19/9/16,87.7,0,14.04,74,1004
3551,20/9/16,87.8,0,13.58,73.1,1003.4
3552,21/9/16,86.6,0,12.77,73.6,1004.7
3553,22/9/16,86.2,0,12.31,73.4,1006.1
3554,23/9/16,86.6,0,11.62,72.7,1004.1
3555,24/9/16,85.1,0,14.27,72.6,1002.5
3556,25/9/16,86.3,0,7.13,74.3,1003.8
3557,26/9/16,86,0,11.74,73.1,1005.5
3558,27/9/16,85.3,0,16.57,72,1006
3559,28/9/16,85.3,0,12.08,73.9,1004.6
3560,29/9/16,85.1,0,11.51,75.1,1004.4
